id_pais,year,agotamiento_recursos
PRY,2006,2.02704880393547
PRY,2005,1.79504030100706
PRY,2004,1.89243361577239
PRY,2003,2.51602662377979
PRY,2002,2.25374533399619
PRY,2001,1.80358066973052
PRY,2000,1.6675708715663
PAN,2020,0.0
PAN,2019,0.115327760857908
PAN,2018,0.0
PAN,2017,0.00635646307138909
PAN,2016,0.00768253651494474
PAN,2015,0.0246285746206396
PAN,2014,0.0600710792047309
PAN,2013,0.0683118219207131
PAN,2012,0.125534562791483
PAN,2011,0.113867966871125
PAN,2010,0.0520116573735971
PAN,2009,0.0356352169982726
PAN,2008,0.0
PAN,2007,0.0
PAN,2006,0.0
PAN,2005,0.0
PAN,2004,0.0459676894077223
PAN,2003,0.026607674289171
PAN,2002,0.0180968042324804
PAN,2001,0.00693387253408951
PAN,2000,0.0182290956416186
NIC,2020,0.0457016640253915
NIC,2019,0.0375824665988
NIC,2018,0.0586528535926958
NIC,2017,0.00970063977543053
NIC,2016,0.18751349826896
NIC,2015,0.101534433272136
NIC,2014,0.598735851581593
NIC,2013,1.2666465898968
NIC,2012,1.58587580367165
NIC,2011,1.90196348128326
NIC,2010,0.966889816146312
NIC,2009,0.0665457313740532
NIC,2008,0.0583683458856751
NIC,2007,0.221701842729457
NIC,2006,0.200737333334796
NIC,2005,0.100928198296998
NIC,2004,0.155315841036631
NIC,2003,0.0013567632643397
NIC,2002,0.0547413241274932
NIC,2001,0.000927703022413681
NIC,2000,0.105438861364644
MEX,2020,1.57629880690444
MEX,2019,1.83027577739967
MEX,2018,2.33770006865435
MEX,2017,1.86029742624685
MEX,2016,1.42717155036148
MEX,2015,1.6860829722996
MEX,2014,3.69954381739878
MEX,2013,4.55512255008358
MEX,2012,5.20746984001438
MEX,2011,5.45155899829762
MEX,2010,3.82736058572266
MEX,2009,3.21309235688825
MEX,2008,5.23488153127343
MEX,2007,4.57226712475264
MEX,2006,5.03758952232001
MEX,2005,4.67401456306859
MEX,2004,3.49216000267253
MEX,2003,2.87941208087326
MEX,2002,1.76568936293219
MEX,2001,1.62828773337032
MEX,2000,2.26162852769263
JAM,2020,0.0802234432590302
JAM,2019,0.0439555436187293
JAM,2018,0.207168362154308
JAM,2017,0.188093926058188
JAM,2016,0.117097457476235
JAM,2015,0.135790212739074
JAM,2014,0.140736507531843
JAM,2013,0.137190479135591
JAM,2012,0.142966764800702
JAM,2011,0.212150461709993
JAM,2010,0.138588707082277
JAM,2009,0.139966844082883
JAM,2008,0.404355222897603
JAM,2007,0.618837133499878
JAM,2006,0.609034800551842
JAM,2005,0.455513540746618
JAM,2004,0.374888593711136
JAM,2003,0.248411798862285
JAM,2002,0.234620695853087
JAM,2001,0.290931413862743
JAM,2000,0.244391154833473
HND,2020,0.000666338831210385
HND,2019,0.000491721325095894
HND,2018,0.000158918061680885
HND,2017,0.111902252305205
HND,2016,0.134188290296314
HND,2015,0.0971312056137196
HND,2014,0.220591813316985
HND,2013,0.0619756893807737
HND,2012,0.276781522424979
HND,2011,0.231489329208793
HND,2010,2.31873683256397
HND,2009,1.10923098035316
HND,2008,1.1973870698222
HND,2007,1.54462583221101
HND,2006,1.82054424356983
HND,2005,1.18659086903117
HND,2004,1.23702248041307
HND,2003,1.28765336974312
HND,2002,1.43865690385821
HND,2001,1.46605862365727
HND,2000,1.43148467430588
HTI,2020,0.568028759165738
HTI,2019,0.441665462562657
HTI,2018,0.437836331720331
HTI,2017,0.655194357776995
HTI,2016,0.787520219332347
HTI,2015,0.573197356136168
HTI,2014,0.69640138918972
HTI,2013,0.540493383201882
HTI,2012,0.490333141803731
HTI,2011,0.524536296743834
HTI,2010,0.664492832574037
HTI,2009,0.337091780593974
HTI,2008,0.399501417974664
HTI,2007,0.403482243933641
HTI,2006,0.47406677722962
HTI,2005,0.349573909906686
HTI,2004,0.415906450307101
HTI,2003,0.519854644461814
HTI,2002,0.397782596990263
HTI,2001,0.383869146416783
HTI,2000,0.349921501054783
GUY,2020,19.3381768751534
GUY,2019,5.67331464944228
GUY,2018,6.1754119926685
GUY,2017,10.78749191513
GUY,2016,13.204837551123
GUY,2015,7.39373958897738
GUY,2014,9.34368877549885
GUY,2013,11.5100817080048
GUY,2012,13.2724616130078
GUY,2011,13.2680557969994
GUY,2010,12.3529154002248
GUY,2009,8.52993510420951
GUY,2008,8.09329230060676
GUY,2007,8.11235616388688
GUY,2006,7.99980569184687
GUY,2005,16.3221831784269
GUY,2004,16.9708566632709
GUY,2003,14.6093010386425
GUY,2002,12.1519788150785
GUY,2001,10.5532013123524
GUY,2000,11.7766115550593
GTM,2020,0.25726369836665
GTM,2019,0.261479160426753
GTM,2018,0.245369292551022
GTM,2017,0.227468678704244
GTM,2016,0.425088244379401
GTM,2015,0.478869074031698
GTM,2014,1.00248721656829
GTM,2013,0.608584881541864
GTM,2012,0.828370748758822
GTM,2011,1.27930024237018
GTM,2010,0.83201257808824
GTM,2009,0.642264428766993
GTM,2008,0.97025088442625
GTM,2007,1.05572933078053
GTM,2006,0.920571905714367
GTM,2005,0.697913299645065
GTM,2004,0.631016095210589
GTM,2003,0.605994775834559
GTM,2002,0.465554347907404
GTM,2001,0.551306326275206
GTM,2000,0.672746281414415
GRD,2020,
GRD,2019,
GRD,2018,
GRD,2017,
GRD,2016,
GRD,2015,
GRD,2014,
GRD,2013,
GRD,2012,
GRD,2011,
GRD,2010,
GRD,2009,
GRD,2008,
GRD,2007,
GRD,2006,
GRD,2005,
GRD,2004,
GRD,2003,
GRD,2002,
GRD,2001,
GRD,2000,
SLV,2020,0.798385159457667
SLV,2019,0.589282432630685
SLV,2018,0.700946074580366
SLV,2017,0.940287424357443
SLV,2016,1.07763525247694
SLV,2015,0.89231049007384
SLV,2014,1.10545233227225
SLV,2013,0.918714155785266
SLV,2012,0.801787703195261
SLV,2011,0.844697312142686
SLV,2010,1.05965719467042
SLV,2009,0.595775974769284
SLV,2008,0.604975246147683
SLV,2007,0.581451487724963
SLV,2006,0.558742576309125
SLV,2005,0.419611236841436
SLV,2004,0.445510762378583
SLV,2003,0.459701909776899
SLV,2002,0.468771397259637
SLV,2001,0.496528006137486
SLV,2000,0.507987134473184
ECU,2020,4.00976538638434
ECU,2019,3.37168544220351
ECU,2018,3.59932842951838
ECU,2017,2.58225615180719
ECU,2016,1.7298115631163
ECU,2015,2.1995823588368
ECU,2014,5.8701966523388
ECU,2013,6.43953734040771
ECU,2012,7.45971812535719
ECU,2011,8.84598259619972
ECU,2010,6.74979819610746
ECU,2009,6.08915104913233
ECU,2008,12.7441266708703
ECU,2007,11.7923777639767
ECU,2006,13.1323669281406
ECU,2005,12.4045491306366
ECU,2004,9.47226156958041
ECU,2003,5.67712728700485
ECU,2002,6.73090707389711
ECU,2001,7.83006265728716
ECU,2000,13.7077716591409
DOM,2020,0.938841380761025
DOM,2019,0.731675934770344
DOM,2018,0.680477098814401
DOM,2017,0.819680847831004
DOM,2016,1.01868145677381
DOM,2015,0.395473132281127
DOM,2014,0.801044893253898
DOM,2013,0.793882996793332
DOM,2012,0.302531592587067
DOM,2011,0.194987232782026
DOM,2010,0.104516900060385
DOM,2009,0.0719189749473243
DOM,2008,0.142706992496591
DOM,2007,2.01494311845474
DOM,2006,1.27200256322418
DOM,2005,0.577296849764476
DOM,2004,0.993005703937026
DOM,2003,0.429618995953105
DOM,2002,0.0142210022363322
DOM,2001,0.00953634021551793
DOM,2000,0.249164841122202
DMA,2020,0.0445521491503868
DMA,2019,0.0287394538729399
DMA,2018,0.0348207217729505
DMA,2017,0.0573633853290595
DMA,2016,0.0620432692314164
DMA,2015,0.0494314357395166
DMA,2014,0.0610181121525224
DMA,2013,0.0511981359363651
DMA,2012,0.0421589356993396
DMA,2011,0.0421149501728057
DMA,2010,0.0501129160308061
DMA,2009,0.0226180760335858
DMA,2008,0.02721302592247
DMA,2007,0.0283867698830977
DMA,2006,0.0298275376138938
DMA,2005,0.0230279764913262
DMA,2004,0.0242280187043917
DMA,2003,0.024759137399084
DMA,2002,0.0241645702176872
DMA,2001,0.0262069485473914
DMA,2000,0.0282477902320099
CUB,2020,
CUB,2019,
CUB,2018,0.755043894778925
CUB,2017,0.517790761357837
CUB,2016,0.381487114025144
CUB,2015,0.54473558394418
CUB,2014,1.35497519316962
CUB,2013,1.50826240109605
CUB,2012,1.78372338703951
CUB,2011,2.15998102333333
CUB,2010,1.71244779072533
CUB,2009,1.09822800222456
CUB,2008,2.19070583388305
CUB,2007,3.40991463961435
CUB,2006,1.57834056752458
CUB,2005,1.35615213415014
CUB,2004,1.3305608537629
CUB,2003,0.95092161369079
CUB,2002,0.656398968347697
CUB,2001,0.853136589887751
CUB,2000,1.0706582555341
CRI,2020,0.0
CRI,2019,0.0
CRI,2018,0.0
CRI,2017,0.00161931614800086
CRI,2016,0.00170951085789531
CRI,2015,0.00113646245804319
CRI,2014,0.00183813444356919
CRI,2013,0.00272884057388732
CRI,2012,0.0192365348721412
CRI,2011,0.0262367920202187
CRI,2010,0.01313369016787
CRI,2009,0.00576851772337024
CRI,2008,0.00485243090538694
CRI,2007,0.0642768476419516
CRI,2006,0.0848438742420769
CRI,2005,0.368127466420158
CRI,2004,0.00353038835598456
CRI,2003,0.00147677536038499
CRI,2002,0.000970343175512437
CRI,2001,0.00036123997042533
CRI,2000,0.000498137451221226
COL,2020,2.97552998258347
COL,2019,3.9456546485104
COL,2018,4.21679235517959
COL,2017,3.05635636022781
COL,2016,2.2133397279623
COL,2015,2.93827835243667
COL,2014,5.42441792468152
COL,2013,6.32640826100299
COL,2012,6.82689930260608
COL,2011,7.87614155968207
COL,2010,5.3214154152068
COL,2009,3.86832256694103
COL,2008,6.55804313039219
COL,2007,5.23581859289103
COL,2006,6.14784548330854
COL,2005,5.42153844792441
COL,2004,4.91872067148224
COL,2003,4.12918369343782
COL,2002,3.34173775618576
COL,2001,3.1721650384683
COL,2000,4.9551892081097
CHL,2020,0.719778873317274
CHL,2019,2.34440376377645
CHL,2018,3.10653394638052
CHL,2017,2.55859332367332
CHL,2016,1.42769883677928
CHL,2015,1.78891547121897
CHL,2014,3.37299964004682
CHL,2013,3.84114083188789
CHL,2012,4.66149902267068
CHL,2011,6.31192667640438
CHL,2010,6.46331210764396
CHL,2009,5.26212066045431
CHL,2008,8.28163627893302
CHL,2007,11.2191676658052
CHL,2006,11.6919881987733
CHL,2005,6.15737754364103
CHL,2004,6.24004085025402
CHL,2003,2.82291084879107
CHL,2002,1.67568704006078
CHL,2001,1.88829063025989
CHL,2000,3.14465079218632
CAN,2020,0.453409850651004
CAN,2019,0.577601764072691
CAN,2018,0.615904028657282
CAN,2017,0.341680883191712
CAN,2016,0.241254906883855
CAN,2015,0.151676128177747
CAN,2014,0.468116045215003
CAN,2013,0.483095219115226
CAN,2012,0.514464332646599
CAN,2011,0.78992715978795
CAN,2010,0.575575485742485
CAN,2009,0.532714996712926
CAN,2008,2.03653931432175
CAN,2007,1.73617750569136
CAN,2006,1.95660658532085
CAN,2005,2.36306978210749
CAN,2004,2.29704931198115
CAN,2003,1.64689543076529
CAN,2002,1.90985880809033
CAN,2001,2.67445624100544
CAN,2000,3.23519084717947
BRA,2020,1.94771957078655
BRA,2019,1.9975303372366
BRA,2018,2.04257275512947
BRA,2017,1.34166818995935
BRA,2016,0.965258480805893
BRA,2015,1.09365532705019
BRA,2014,1.76933806754414
BRA,2013,1.87541301342352
BRA,2012,1.97802129135456
BRA,2011,2.20146646322517
BRA,2010,1.72196746832554
BRA,2009,1.1936619492959
BRA,2008,2.74754967782716
BRA,2007,2.30006478358097
BRA,2006,2.31351846317237
BRA,2005,2.17754837680957
BRA,2004,1.64099828715669
BRA,2003,1.53814938069898
BRA,2002,1.55296353628219
BRA,2001,1.20747285746321
BRA,2000,1.29647449994774
BOL,2020,1.90489977621452
BOL,2019,2.28723101948041
BOL,2018,3.66688839869185
BOL,2017,3.77909077510306
BOL,2016,2.24908778689879
BOL,2015,2.77369234105383
BOL,2014,7.00388841362073
BOL,2013,8.6207233668106
BOL,2012,8.73474664455794
BOL,2011,8.64479259828381
BOL,2010,5.91940228359531
BOL,2009,4.32156237779955
BOL,2008,7.91966726363631
BOL,2007,10.2712416950583
BOL,2006,10.1062751823973
BOL,2005,8.0124075489339
BOL,2004,5.22360000350152
BOL,2003,2.36599371797222
BOL,2002,2.21564024641869
BOL,2001,1.93668204877611
BOL,2000,2.68353724336111
BLZ,2020,0.789483653067875
BLZ,2019,0.671897019738685
BLZ,2018,0.860954359470356
BLZ,2017,0.870282892921787
BLZ,2016,1.00848258601369
BLZ,2015,1.14019653534751
BLZ,2014,2.49697223741771
BLZ,2013,3.40114025894913
BLZ,2012,4.76898900885357
BLZ,2011,6.94826371029352
BLZ,2010,5.60763722228334
BLZ,2009,3.75082940182738
BLZ,2008,6.53614841205945
BLZ,2007,4.3934960689644
BLZ,2006,3.19322563605365
BLZ,2005,0.275378274133972
BLZ,2004,0.275538023082706
BLZ,2003,0.3041244165137
BLZ,2002,0.308383423060281
BLZ,2001,0.297292377742972
BLZ,2000,0.294085893126247
BRB,2020,0.193550838054405
BRB,2019,0.261113617578678
BRB,2018,0.301453806272694
BRB,2017,0.209331180915298
BRB,2016,0.136718232770641
BRB,2015,0.183804632455208
BRB,2014,0.425720281275997
BRB,2013,0.504802088226585
BRB,2012,0.5297048183843
BRB,2011,0.559910559913773
BRB,2010,0.36505857725453
BRB,2009,0.263729487175246
BRB,2008,0.475902199706471
BRB,2007,0.34579851937153
BRB,2006,0.433382023759138
BRB,2005,0.358062822967558
BRB,2004,0.267408574622636
BRB,2003,0.220874939864027
BRB,2002,0.195206480054365
BRB,2001,0.239679389096277
BRB,2000,0.37812804457551
ARG,2020,1.30764466865839
ARG,2019,1.74552857496578
ARG,2018,1.64644976638324
ARG,2017,0.827845479183642
ARG,2016,0.658037613654864
ARG,2015,0.815237489374117
ARG,2014,2.08130967358465
ARG,2013,2.32359754578302
ARG,2012,2.6854793413505
ARG,2011,2.9579204857672
ARG,2010,2.6257130091347
ARG,2009,2.42873577400779
ARG,2008,4.13006508086093
ARG,2007,4.1041275437279
ARG,2006,5.16254869845176
ARG,2005,5.26331735387871
ARG,2004,4.47264486124708
ARG,2003,4.26747957749844
ARG,2002,4.80703541719776
ARG,2001,1.58746838835419
ARG,2000,1.91419459247328
ATG,2020,
ATG,2019,
ATG,2018,
ATG,2017,
ATG,2016,
ATG,2015,
ATG,2014,
ATG,2013,
ATG,2012,
ATG,2011,
ATG,2010,
ATG,2009,
ATG,2008,
ATG,2007,
ATG,2006,
ATG,2005,
ATG,2004,
ATG,2003,
ATG,2002,
ATG,2001,
ATG,2000,
