PAIS,NOMBRE PAIS,ANIO,IND.N.VIDA,ESPERANZA
PAN,Panama,2008,8.594761533633559,76.2247
PAN,Panama,2009,8.863607421641742,76.3429
PAN,Panama,2010,9.01129327543038,76.4479
PAN,Panama,2011,9.471205668110986,76.6269
PAN,Panama,2012,9.92183383660953,76.8185
PAN,Panama,2013,10.249839742552593,77.0378
PAN,Panama,2014,10.943518759137351,77.2478
PAN,Panama,2015,11.489053550424924,77.4684
PAN,Panama,2016,11.916769489649392,77.6529
PAN,Panama,2017,12.39292198476276,77.7954
PAN,Panama,2018,12.953348351968293,77.8629
PAN,Panama,2019,13.367027310888588,77.8103
PAN,Panama,2020,14.064803730838378,76.657
PER,Peru,2000,2.4633017485204363,70.424
PER,Peru,2001,2.6193855053484527,71.0409
PER,Peru,2002,2.9063016962481387,71.6608
PER,Peru,2003,3.1333570503538386,72.2166
PER,Peru,2004,3.452712346223995,72.668
PER,Peru,2005,3.800184840984541,72.9858
PER,Peru,2006,4.165743935849479,73.1721
PER,Peru,2007,4.5537461152125,73.2227
PER,Peru,2008,5.03118565046734,73.3772
PER,Peru,2009,5.481941977995371,73.4661
PER,Peru,2010,5.961262650414066,73.7106
PER,Peru,2011,6.346922544216164,74.1327
PER,Peru,2012,6.800181320511307,74.544
PER,Peru,2013,7.263212657251222,74.9668
PER,Peru,2014,7.790857213014286,75.3334
PER,Peru,2015,8.350612196781661,75.6206
PER,Peru,2016,8.894282740540037,75.789
PER,Peru,2017,9.51383188264799,75.879
PER,Peru,2018,10.203561718186469,76.0089
PER,Peru,2019,10.319234956843152,76.1559
PER,Peru,2020,11.263307347548503,73.6655
PRY,Paraguay,2000,3.2635122049831096,69.7502
PRY,Paraguay,2001,3.653604084893624,69.8997
PRY,Paraguay,2002,4.038084092256193,70.025
PRY,Paraguay,2003,4.465183718288901,70.297
PRY,Paraguay,2004,4.8209715262052155,70.4809
PRY,Paraguay,2005,5.207528077534455,70.5269
PRY,Paraguay,2006,5.5460503923674445,70.7809
PRY,Paraguay,2007,5.712085393080819,71.1061
PRY,Paraguay,2008,5.958856240675244,71.3838
PRY,Paraguay,2009,6.17482575274671,71.6345
PRY,Paraguay,2010,6.529328045546469,71.8872
PRY,Paraguay,2011,6.856240492827033,72.1314
PRY,Paraguay,2012,7.217216370104834,72.4536
PRY,Paraguay,2013,7.675263496999471,72.7568
PRY,Paraguay,2014,8.122604118662197,72.8777
PRY,Paraguay,2015,8.656036924694378,73.1905
PRY,Paraguay,2016,9.130715273192711,73.5336
PRY,Paraguay,2017,9.780198655866625,73.6436
PRY,Paraguay,2018,10.359434235437186,73.5676
PRY,Paraguay,2019,10.42351561108932,73.6207
PRY,Paraguay,2020,10.908327694117645,73.1816
SLV,El Salvador,2000,7.486504909768999,69.8647
SLV,El Salvador,2001,7.956347863957872,69.5982
SLV,El Salvador,2002,8.238209602786805,70.2324
SLV,El Salvador,2003,8.473940680078195,70.1401
SLV,El Salvador,2004,8.72101796963924,70.3402
SLV,El Salvador,2005,9.000495245632282,70.4403
SLV,El Salvador,2006,9.445972134830987,70.7732
SLV,El Salvador,2007,9.959249209757033,71.1081
SLV,El Salvador,2008,10.239749372784173,71.4236
SLV,El Salvador,2009,10.56607731649304,71.5756
SLV,El Salvador,2010,10.989977115902212,71.8478
SLV,El Salvador,2011,11.521251862990042,71.8589
SLV,El Salvador,2012,12.060605537060352,71.8313
SLV,El Salvador,2013,12.5986181143522,71.7711
SLV,El Salvador,2014,12.952485379996585,71.7464
SLV,El Salvador,2015,13.318611156694589,71.8143
SLV,El Salvador,2016,13.80093039685912,72.0248
SLV,El Salvador,2017,14.273617289747053,72.3108
SLV,El Salvador,2018,14.648431694046822,72.5546
SLV,El Salvador,2019,14.509079602563451,72.5586
SLV,El Salvador,2020,15.277903497220509,71.0609
SUR,Suriname,2000,6.797375734469752,65.5077
SUR,Suriname,2001,7.247631203204406,65.4821
SUR,Suriname,2002,7.7523852932427895,65.5313
SUR,Suriname,2003,8.154547660213964,65.5963
SUR,Suriname,2004,8.312186674618768,66.4163
SUR,Suriname,2005,8.507389347670074,67.0025
SUR,Suriname,2006,8.398750374748541,67.5713
SUR,Suriname,2007,9.02036580840903,68.204
SUR,Suriname,2008,9.272168622483017,68.8162
SUR,Suriname,2009,9.483625366822096,69.5048
SUR,Suriname,2010,9.355835321059654,69.8945
SUR,Suriname,2011,9.825887366858405,69.9141
SUR,Suriname,2012,9.904237646055979,69.7644
SUR,Suriname,2013,9.987368075141543,69.6816
SUR,Suriname,2014,10.134732244435854,69.7824
SUR,Suriname,2015,10.539080922108512,70.8003
SUR,Suriname,2016,11.242950099740183,71.5924
SUR,Suriname,2017,11.76059729569701,72.417
SUR,Suriname,2018,12.11894000306224,72.5532
SUR,Suriname,2019,11.927369690656578,72.2423
SUR,Suriname,2020,12.06546721052926,72.5615
TTO,Trinidad and Tobago,2000,8.805761246480511,69.1022
TTO,Trinidad and Tobago,2001,9.31595984892397,69.6462
TTO,Trinidad and Tobago,2002,9.366137380548878,70.4878
TTO,Trinidad and Tobago,2003,9.36042735321602,69.729
TTO,Trinidad and Tobago,2004,9.490268905546458,71.0756
TTO,Trinidad and Tobago,2005,9.588448277675615,71.3077
TTO,Trinidad and Tobago,2006,9.947277311870812,71.256
TTO,Trinidad and Tobago,2007,10.060425346764076,71.6523
TTO,Trinidad and Tobago,2008,10.193353714043404,71.4697
TTO,Trinidad and Tobago,2009,10.279491690602311,73.126
TTO,Trinidad and Tobago,2010,10.650627269521639,72.7254
TTO,Trinidad and Tobago,2011,10.91964074581476,73.2779
TTO,Trinidad and Tobago,2012,11.190023795742489,73.7159
TTO,Trinidad and Tobago,2013,11.436679999591586,73.9623
TTO,Trinidad and Tobago,2014,11.65056365884064,74.2152
TTO,Trinidad and Tobago,2015,11.859506509505701,74.5032
TTO,Trinidad and Tobago,2016,12.138122381343123,74.281
TTO,Trinidad and Tobago,2017,12.479021215077607,74.2301
TTO,Trinidad and Tobago,2018,12.903395146782685,73.8018
TTO,Trinidad and Tobago,2019,12.986662043327954,74.2279
TTO,Trinidad and Tobago,2020,13.23370751667449,74.4056
URY,Uruguay,2000,4.226824201632699,75.0247
URY,Uruguay,2001,4.3386849499153035,75.2851
URY,Uruguay,2002,4.4632573524343355,75.5399
URY,Uruguay,2003,4.631290880362468,75.7851
URY,Uruguay,2004,4.806066464553399,76.0069
URY,Uruguay,2005,4.969296863314594,76.1935
URY,Uruguay,2006,5.0970068903443515,76.3615
URY,Uruguay,2007,5.178911659691787,76.4981
URY,Uruguay,2008,5.278185434388635,76.623
URY,Uruguay,2009,5.411064173206548,76.7384
URY,Uruguay,2010,5.557465131352635,76.858
URY,Uruguay,2011,5.704216638933394,76.9833
URY,Uruguay,2012,5.890792504580137,77.111
URY,Uruguay,2013,6.022557954897696,77.24
URY,Uruguay,2014,6.139579874641684,77.3663
URY,Uruguay,2015,6.281197635482826,77.4827
URY,Uruguay,2016,6.500780790668199,77.5707
URY,Uruguay,2017,6.768860201676829,77.6247
URY,Uruguay,2018,7.008192928782161,77.611
URY,Uruguay,2019,7.018206094899754,77.5085
URY,Uruguay,2020,7.184359213334961,78.4298
USA,United States of America,2000,4.76351815292902,76.8114
USA,United States of America,2001,4.832903280513566,76.9285
USA,United States of America,2002,4.902821691213014,77.0005
USA,United States of America,2003,4.9762100055840754,77.1536
USA,United States of America,2004,5.048754224479996,77.5581
USA,United States of America,2005,5.121788327474764,77.5573
USA,United States of America,2006,5.180792793269429,77.8386
USA,United States of America,2007,5.2411729774545375,78.1004
USA,United States of America,2008,5.3012021751966545,78.1958
USA,United States of America,2009,5.366257813058254,78.564
USA,United States of America,2010,5.4393185302259965,78.7724
USA,United States of America,2011,5.528755582689592,78.82
USA,United States of America,2012,5.615967834452986,78.9441
USA,United States of America,2013,5.691620678072427,78.9507
USA,United States of America,2014,5.765631404468414,79.0175
USA,United States of America,2015,5.849063363298807,78.8694
USA,United States of America,2016,5.962790887316928,78.8482
USA,United States of America,2017,6.07183973455099,78.8213
USA,United States of America,2018,6.183098828234808,78.9896
USA,United States of America,2019,6.172489595500981,79.138
USA,United States of America,2020,6.2462424614099215,77.4144
VCT,St. Vincent and the Grenadines,2000,6.858191945962643,71.3772
VCT,St. Vincent and the Grenadines,2001,7.3628448851824375,71.9378
VCT,St. Vincent and the Grenadines,2002,7.713469916946836,72.1682
VCT,St. Vincent and the Grenadines,2003,8.279404126619813,72.3523
VCT,St. Vincent and the Grenadines,2004,8.53098216721064,73.035
VCT,St. Vincent and the Grenadines,2005,8.716124847527071,73.5161
VCT,St. Vincent and the Grenadines,2006,8.81350953028127,74.0166
VCT,St. Vincent and the Grenadines,2007,8.98061725901784,74.7028
VCT,St. Vincent and the Grenadines,2008,9.231893386755408,75.0526
VCT,St. Vincent and the Grenadines,2009,9.402406985296839,75.0826
VCT,St. Vincent and the Grenadines,2010,9.580986377815062,74.7184
VCT,St. Vincent and the Grenadines,2011,9.703659931912192,74.5958
VCT,St. Vincent and the Grenadines,2012,10.056985775453713,74.1463
VCT,St. Vincent and the Grenadines,2013,10.430976391365922,73.7976
VCT,St. Vincent and the Grenadines,2014,10.830382009569156,74.473
VCT,St. Vincent and the Grenadines,2015,11.02220354562622,74.4071
VCT,St. Vincent and the Grenadines,2016,10.970041254590761,74.2799
VCT,St. Vincent and the Grenadines,2017,10.87070157740308,74.3052
VCT,St. Vincent and the Grenadines,2018,10.785692152577319,74.1279
VCT,St. Vincent and the Grenadines,2019,10.76349937037037,72.8347
VCT,St. Vincent and the Grenadines,2020,10.83035340372671,72.1256
VEN,Venezuela,2000,8.048495823174477,72.4775
VEN,Venezuela,2001,8.23834141896881,71.2015
VEN,Venezuela,2002,8.324003299054565,72.6618
VEN,Venezuela,2003,8.159248257856316,71.9402
VEN,Venezuela,2004,8.834058567549638,72.514
VEN,Venezuela,2005,9.060598486108427,72.7825
VEN,Venezuela,2006,9.149325050613458,72.7418
VEN,Venezuela,2007,9.012207039580456,73.0583
VEN,Venezuela,2008,9.015129808622104,72.436
VEN,Venezuela,2009,9.132855800148915,72.5788
VEN,Venezuela,2010,9.423659140817817,72.8901
VEN,Venezuela,2011,9.817751766844623,72.913
VEN,Venezuela,2012,10.313894013047538,73.0364
VEN,Venezuela,2013,10.702103668623781,73.1962
VEN,Venezuela,2014,11.111455754694836,72.8533
VEN,Venezuela,2015,11.395826703243891,73.0064
VEN,Venezuela,2016,11.749095696155148,72.0578
VEN,Venezuela,2017,12.74954336968838,71.943
VEN,Venezuela,2018,14.264635195938522,71.9788
VEN,Venezuela,2019,15.69919202038092,72.1614
VEN,Venezuela,2020,16.898747722941174,71.0949
